company,date_announced,date_reported,jobs_cut_sg,jobs_cut_global,pct_workforce,industry,source_link,notes,status,event_id
"Singapore Labour Market Expanded In 2025, But",2026-03-20,2026-03-20,,,,Other,https://www.straitstimes.com/business/economy/spore-labour-market-expanded-in-2025-but-retrenchments-ticked-up-in-q4-mom,Not a specific layoff event or duplicate,rumored,singapore-labour-market-expanded-in-2025-but-2026-03
Laid Off By Email – While Oracle Keeps Hiring. What’s Going On? - The Independent Singapore News,2026-04-05,2026-04-05,,,,Other,https://theindependent.sg/laid-off-by-email-while-oracle-keeps-hiring-what-s-going-on/,Commentary / statistics / policy — not a specific layoff event,rumored,laid-off-by-email-while-oracle-keeps-hiring-what-s-going-on-the-independent-singapore-news-2026-04
Tech Sector Job,2025-10-28,2025-10-28,,,,Other,https://www.straitstimes.com/singapore/ai-related-job-cuts-in-tech-sector-in-2025,Not a specific layoff event or duplicate,rumored,tech-sector-job-2025-10
Amazon Bungles Layoff Plan With Misfired Internal E-mail - The Straits Times,2026-01-28,2026-01-28,,,,Other,https://www.straitstimes.com/business/companies-markets/amazon-bungles-layoff-plan-with-misfired-email,Not a specific layoff event or duplicate,rumored,amazon-bungles-layoff-plan-with-misfired-internal-e-mail-the-straits-times-2026-01
Dhl Unit,2026-04-02,2026-04-02,,,,Other,https://www.asiaone.com/singapore/dhl-unit-retrenches-workers-singapore-company-and-union-decline-give-details,Not a specific layoff event or duplicate,rumored,dhl-unit-2026-04
Navigating,2025-10-13,2025-10-13,,,,Other,https://www.ntuc.org.sg/pme/news/Navigating-Retrenchments-What-every-worker-needs-to-know/,Commentary / statistics / policy — not a specific layoff event,rumored,navigating-2025-10
Dhl Unit,2026-04-01,2026-04-01,,,,Other,https://www.straitstimes.com/business/dhl-unit-retrenches-workers-in-singapore-company-and-union-decline-to-provide-details,Not a specific layoff event or duplicate,rumored,dhl-unit-2026-04
"Propertylimbrothers Disputes Layoff Reports, Seeks Legal Advice Amid Restructuring - The Straits Times",2026-04-16,2026-04-16,,,,Other,https://www.straitstimes.com/business/propertylimbrothers-disputes-layoff-reports-seeks-legal-advice-amid-restructuring,Not a specific layoff event or duplicate,rumored,propertylimbrothers-disputes-layoff-reports-seeks-legal-advice-amid-restructuring-the-straits-times-2026-04
Yeo Hiap Seng Axes 25 S’pore Jobs As Can Production Shifts To Malaysia; No Change To Drinks Prices - The Straits Times,2026-03-31,2026-03-31,,,,Other,https://www.straitstimes.com/business/companies-markets/yeo-hiap-seng-to-move-can-manufacturing-operations-to-malaysia-25-employees-retrenched,Not a specific layoff event or duplicate,rumored,yeo-hiap-seng-axes-25-s-pore-jobs-as-can-production-shifts-to-malaysia-no-change-to-drinks-prices-the-straits-times-2026-03
Agoda Axes 50 Singapore Staff; Denies It Warned Affected Staff Against Reporting To Government Agencies - The Business Times,2025-09-17,2025-09-17,,,,Other,https://www.businesstimes.com.sg/international/global/agoda-axes-50-singapore-staff-denies-it-warned-affected-staff-against-reporting-government-agencies,Not a specific layoff event or duplicate,rumored,agoda-axes-50-singapore-staff-denies-it-warned-affected-staff-against-reporting-to-government-agencies-the-business-times-2025-09
Meta Allegedly Laying Off Hundreds Of Employees - Mothership,2026-03-26,2026-03-26,,,,Other,https://mothership.sg/2026/03/meta-laying-off-hundreds-employees/,Not a specific layoff event or duplicate,rumored,meta-allegedly-laying-off-hundreds-of-employees-mothership-2026-03
Layoffs Hit Crypto Industry Twice In 2 Days - Yahoo Finance,2026-03-19,2026-03-19,,,,Other,https://sg.finance.yahoo.com/news/layoffs-hit-crypto-industry-twice-165948720.html,Not a specific layoff event or duplicate,rumored,layoffs-hit-crypto-industry-twice-in-2-days-yahoo-finance-2026-03
Yeo's,2026-03-31,2026-03-31,,,,Other,https://www.channelnewsasia.com/singapore/yeos-lays-25-employees-singapores-senoko-facility-6026106,Not a specific layoff event or duplicate,rumored,yeo-hiap-seng-2026-03
"From Amazon To Microsoft, Ai Is Driving Thousands Of Job",2025-12-22,2025-12-22,,,,Other,https://www.straitstimes.com/business/companies-markets/from-amazon-to-dbs-ai-drove-50000-jobs-cuts-in-2025,Not a specific layoff event or duplicate,rumored,from-amazon-to-microsoft-ai-is-driving-thousands-of-job-2025-12
"Retrenchments Rise Slightly In Q3 Amid Restructuring, But Hiring Remains Firm - The Business Times",2025-12-11,2025-12-11,,,,Other,https://www.businesstimes.com.sg/singapore/economy-policy/retrenchments-rise-slightly-q3-amid-restructuring-hiring-remains-firm,Commentary / statistics / policy — not a specific layoff event,rumored,retrenchments-rise-slightly-in-q3-amid-restructuring-but-hiring-remains-firm-the-business-times-2025-12
Amazon To,2025-10-28,2025-10-28,,,,Other,https://www.straitstimes.com/business/amazon-to-cut-14000-corporate-jobs-worldwide-spore-may-not-be-spared,Not a specific layoff event or duplicate,rumored,amazon-to-2025-10
Yeo’s To,2026-04-01,2026-04-01,25,,,Other,https://theindependent.sg/yeo-s-to-cut-25-jobs-in-singapore-in-third-round-of-layoffs-since-2022/,Not a specific layoff event or duplicate,rumored,yeo-s-to-2026-04
Agoda Layoffs: Clauses That Deter Workers From Going To Authorities ‘should Not Be Included’ - The Business Times,2025-11-05,2025-11-05,,,,Other,https://www.businesstimes.com.sg/singapore/economy-policy/agoda-layoffs-clauses-deter-workers-going-authorities-should-not-be-included,Not a specific layoff event or duplicate,rumored,agoda-layoffs-clauses-that-deter-workers-from-going-to-authorities-should-not-be-included-the-business-times-2025-11
"‘no New Layoffs’: Amazon Denies Viral Report, But Workers Remain Uneasy - The Independent Singapore News",2026-04-10,2026-04-10,,,,Other,https://theindependent.sg/no-new-layoffs-amazon-denies-viral-report-but-workers-remain-uneasy/,Not a specific layoff event or duplicate,rumored,no-new-layoffs-amazon-denies-viral-report-but-workers-remain-uneasy-the-independent-singapore-news-2026-04
Exxon’s Job,2025-10-01,2025-10-01,,,,Other,https://www.bloomberg.com/news/articles/2025-10-01/exxon-s-job-cuts-hit-singapore-with-around-500-layoffs-by-2027,Not a specific layoff event or duplicate,rumored,exxon-s-job-2025-10
Amazon Plans Thousands More Corporate Job,2026-01-23,2026-01-23,,,,Other,https://www.straitstimes.com/business/companies-markets/amazon-plans-thousands-more-corporate-job-cuts-next-week-sources-say,Not a specific layoff event or duplicate,rumored,amazon-plans-thousands-more-corporate-job-2026-01
"Retrenchments Rose Slightly In 2025, But Employment Growth Expanded: Advance Estimates - Cna",2026-01-29,2026-01-29,,,,Other,https://www.channelnewsasia.com/singapore/employment-growth-2025-retrenchments-labour-market-mom-5892756,Not a specific layoff event or duplicate,rumored,retrenchments-rose-slightly-in-2025-but-employment-growth-expanded-advance-estimates-cna-2026-01
I Got Laid Off From My Big Tech Job. It Led Me To Do Work I Love. - Business Insider,2025-10-05,2025-10-05,,,,Other,https://www.businessinsider.com/laid-off-big-tech-meta-singapore-focus-career-luxury-travel-2025-10,Not a specific layoff event or duplicate,rumored,i-got-laid-off-from-my-big-tech-job-it-led-me-to-do-work-i-love-business-insider-2025-10
We. Communications,2025-09-29,2025-09-29,,,,Other,https://marketech-apac.com/we-communications-cuts-7-of-singapore-staff-in-business-realignment/,Not a specific layoff event or duplicate,rumored,we-communications-2025-09
Amazon To,2026-01-29,2026-01-29,16000,,,Other,https://mothership.sg/2026/01/amazon-retrench-workers-globally/,Not a specific layoff event or duplicate,rumored,amazon-to-2026-01
Singapore Court Rejects Bad Faith Termination Claim Against Denso - Hcamag.com,2026-05-15,2026-05-15,,,,Other,https://www.hcamag.com/asia/specialisation/employment-law/singapore-court-rejects-bad-faith-termination-claim-against-denso/575500,Not a specific layoff event or duplicate,rumored,singapore-court-rejects-bad-faith-termination-claim-against-denso-hcamag-com-2026-05
"19 Years Of Service, No",2026-05-12,2026-05-12,,,,Other,https://theonlinecitizen.com/2026/05/12/19-years-of-service-no-retrenchment-benefits-high-court-registrar-strikes-out-worker-s-civil-claim,Commentary / statistics / policy — not a specific layoff event,rumored,19-years-of-service-no-2026-05
H&m,2026-05-15,2026-05-15,,,,Other,https://www.straitstimes.com/business/hm-lays-off-staff-in-singapore-shifts-regional-headquarters-to-malaysia,Duplicate of existing H&M entry,rumored,h-m-2026-05
Retrenchment In Singapore: What Employers Need To Get Right - Human Resources Online,2026-05-11,2026-05-11,,,,Other,https://www.humanresourcesonline.net/retrenchment-in-singapore-what-employers-need-to-get-right,Commentary / statistics / policy — not a specific layoff event,rumored,retrenchment-in-singapore-what-employers-need-to-get-right-human-resources-online-2026-05
Esr Proposes “career Bridges” And Early Support For,2026-05-14,2026-05-14,,,,Other,https://sbr.com.sg/news/esr-proposes-career-bridges-and-early-support-retrenched-workers,Commentary / statistics / policy — not a specific layoff event,rumored,esr-proposes-career-bridges-and-early-support-for-2026-05
I Had 10 Months To Prepare For My,2026-04-27,2026-04-27,,,,Other,https://cnalifestyle.channelnewsasia.com/women/retrenchment-job-loss-identity-grief-581491,Not a specific layoff event or duplicate,rumored,i-had-10-months-to-prepare-for-my-2026-04
Singapore Ramps Up Ai Employability Support As Pmet,2026-05-13,2026-05-13,,,,Other,https://sea.peoplemattersglobal.com/news/employee-skilling/singapore-ramps-up-ai-employability-support-as-pmet-retrenchments-rise-49723,Commentary / statistics / policy — not a specific layoff event,rumored,singapore-ramps-up-ai-employability-support-as-pmet-2026-05
Singapore’s Finance Sector Hit By The Second-highest Job,2026-04-03,2026-04-03,,,,Other,https://insuranceasia.com/insurance/in-focus/singapores-finance-sector-hit-second-highest-job-cuts-rate,Commentary / statistics / policy — not a specific layoff event,rumored,singapore-s-finance-sector-hit-by-the-second-highest-job-2026-04
Workers In Singapore At Risk Of Disruption Could Be Offered ‘career Bridges’ Into Other Jobs - The Straits Times,2026-05-13,2026-05-13,,,,Other,https://www.straitstimes.com/singapore/workers-in-spore-at-risk-of-disruption-could-be-offered-career-bridges-into-other-jobs,Commentary / statistics / policy — not a specific layoff event,rumored,workers-in-singapore-at-risk-of-disruption-could-be-offered-career-bridges-into-other-jobs-the-straits-times-2026-05
"‘career Bridges’, Earlier",2026-05-13,2026-05-13,,,,Other,https://www.businesstimes.com.sg/singapore/economy-policy/career-bridges-earlier-retrenchment-support-among-esrs-final-proposals-workers-facing-disruption,Commentary / statistics / policy — not a specific layoff event,rumored,career-bridges-earlier-2026-05
Singapore Will Not Raise Penalties For Late,2026-05-05,2026-05-05,,,,Other,https://theonlinecitizen.com/2026/05/05/singapore-will-not-raise-penalties-for-late-retrenchment-notices-as-compliance-improves-dr-tan-see-leng,Commentary / statistics / policy — not a specific layoff event,rumored,singapore-will-not-raise-penalties-for-late-2026-05
No Plans To Raise Late,2026-05-06,2026-05-06,,,,Other,https://sbr.com.sg/hr-education/news/no-plans-raise-late-retrenchment-notification-penalties-mom,Not a specific layoff event or duplicate,rumored,no-plans-to-raise-late-2026-05
Amazon,2026-05-07,2026-05-07,,,,Other,https://www.straitstimes.com/business/amazon-cuts-some-jobs-in-singapore-as-business-focus-shifts,Not a specific layoff event or duplicate,rumored,amazon-2026-05
No Need To Raise Penalties For Late,2026-05-05,2026-05-05,,,,Other,https://www.businesstimes.com.sg/singapore/no-need-raise-penalties-late-retrenchment-notices-given-high-compliance-rates-tan-see-leng,Commentary / statistics / policy — not a specific layoff event,rumored,no-need-to-raise-penalties-for-late-2026-05
"Singapore’s Three Major Banks See Headcount Fall By Nearly 3,000 Roles In 2025 - Fintech",2026-04-24,2026-04-24,,,,Other,https://fintechnews.sg/130306/ai/singapore-banks-headcount/,Commentary / statistics / policy — not a specific layoff event,rumored,singapore-s-three-major-banks-see-headcount-fall-by-nearly-3-000-roles-in-2025-fintech-2026-04
Jll,2026-05-01,2026-05-01,,,,Other,https://www.asiaone.com/singapore/jll-retrenches-some-singapore-staff,Same company as existing JLL entry,rumored,jll-2026-05
Finance Sector Ranks Second In,2026-04-01,2026-04-01,,,,Other,https://asianbankingandfinance.net/news/finance-sector-ranks-second-in-singapore-retrenchment-rate,Commentary / statistics / policy — not a specific layoff event,rumored,finance-sector-ranks-second-in-2026-04
"S'pore Added 5k Jobs In Q1, But More Than Half Of Employers Don't Plan To Add More Or Raise Wages - Vulcan Post",2026-04-30,2026-04-30,,,,Other,https://vulcanpost.com/910999/singapore-mom-advance-labour-report-q1-2026/,Commentary / statistics / policy — not a specific layoff event,rumored,s-pore-added-5k-jobs-in-q1-but-more-than-half-of-employers-don-t-plan-to-add-more-or-raise-wages-vulcan-post-2026-04
Dhl Unit,2026-04-03,2026-04-03,,,,Other,https://mothership.sg/2026/04/dhl-unit-march-retrenchment/,Not a specific layoff event or duplicate,rumored,dhl-unit-2026-04
Amazon,2026-05-07,2026-05-07,,,,Other,https://www.asiaone.com/singapore/amazon-cuts-singapore-workforce-it-phases-out-local-fulfilment-including-amazon-fresh,Duplicate of existing Amazon entry,rumored,amazon-2026-05
About 9 In 10,2026-02-04,2026-02-04,,,,Other,https://www.straitstimes.com/singapore/politics/about-9-in-10-retrenched-workers-received-retrenchment-benefits-mom,Commentary / statistics / policy — not a specific layoff event,rumored,about-9-in-10-2026-02
No Need To Raise Penalties For Late,2026-05-04,2026-05-04,,,,Other,https://sg.news.yahoo.com/no-raise-penalties-retrenchment-notices-052147656.html,Commentary / statistics / policy — not a specific layoff event,rumored,no-need-to-raise-penalties-for-late-2026-05
Fdawu Supports 25 Workers As Yeo Hiap Seng Announces,2026-03-31,2026-03-31,,,,Other,https://www.ntuc.org.sg/dssu/news/FDAWU-supports-25-workers-as-Yeo-Hiap-Seng-announces-retrenchment-at-Senoko-facility/,Duplicate of existing Yeo Hiap Seng entry,rumored,fdawu-supports-25-workers-as-yeo-hiap-seng-announces-2026-03
Mom To Review Suggestions To Make Advance,2026-03-03,2026-03-03,,,,Other,https://www.straitstimes.com/singapore/politics/mom-says-it-will-review-suggestions-to-make-advance-retrenchment-notifications-mandatory,Not a specific layoff event or duplicate,rumored,mom-to-review-suggestions-to-make-advance-2026-03
Inside Ntuc’s E2i: Career Transition Support For,2026-02-05,2026-02-05,,,,Other,https://www.ntuc.org.sg/satswu/news/Inside-NTUC-e2i-Career-transition-support-for-retrenched-workers-in-Singapore/,Commentary / statistics / policy — not a specific layoff event,rumored,inside-ntuc-s-e2i-career-transition-support-for-2026-02
"Information, Communications Tops",2026-04-01,2026-04-01,,,,Other,https://sbr.com.sg/news/information-communications-tops-retrenchment-rate-ranking,Commentary / statistics / policy — not a specific layoff event,rumored,information-communications-tops-2026-04
Unions Call For Advance Notifications On Employee,2026-02-27,2026-02-27,,,,Other,https://www.hcamag.com/asia/specialisation/industrial-relations/unions-call-for-advance-notifications-on-employee-retrenchments/566789,Commentary / statistics / policy — not a specific layoff event,rumored,unions-call-for-advance-notifications-on-employee-2026-02
Singapore Urges ‘balanced Approach’ As Mandatory,2026-02-05,2026-02-05,,,,Other,https://sea.peoplemattersglobal.com/news/compensation-benefits/singapore-urges-balanced-approach-as-mandatory-retrenchment-benefits-could-risk-existing-jobs-48320,Commentary / statistics / policy — not a specific layoff event,rumored,singapore-urges-balanced-approach-as-mandatory-2026-02
"Mps Raise Ideas To Better Protect Workers, Such As Requiring Advance Notice Of",2026-02-25,2026-02-25,,,,Other,https://www.straitstimes.com/singapore/politics/mps-raise-ideas-to-better-protect-workers-such-as-requiring-advance-notice-of-retrenchments,Commentary / statistics / policy — not a specific layoff event,rumored,mps-raise-ideas-to-better-protect-workers-such-as-requiring-advance-notice-of-2026-02
"Singapore’s Total Employment Up By 19,600 In Q4",2026-01-29,2026-01-29,,,,Other,https://www.businesstimes.com.sg/singapore/singapores-total-employment-19600-q4-retrenchment-level-rises-2025-mom,Not a specific layoff event or duplicate,rumored,singapore-s-total-employment-up-by-19-600-in-q4-2026-01
More Can Be Done To Help,2026-02-09,2026-02-09,,,,Other,https://www.straitstimes.com/business/more-can-be-done-to-help-retrenched-workers-in-spore-get-help-earlier-desmond-choo,Commentary / statistics / policy — not a specific layoff event,rumored,more-can-be-done-to-help-2026-02
"Retrenchments Stable Despite Hitting 3,690 In Q4 2025 - Singapore Business Review",2026-03-25,2026-03-25,,,,Other,https://sbr.com.sg/hr-education/in-focus/retrenchments-stable-despite-hitting-3690-in-q4-2025,Commentary / statistics / policy — not a specific layoff event,rumored,retrenchments-stable-despite-hitting-3-690-in-q4-2025-singapore-business-review-2026-03
Singaporeans Have Yet Again Questioned If Singapore Is ‘pro-business’ Amid Concerns On Advance,2026-03-06,2026-03-06,,,,Other,https://theindependent.sg/singaporeans-have-yet-again-questioned-if-singapore-is-pro-business-amid-concerns-on-advance-retrenchment-notice/,Commentary / statistics / policy — not a specific layoff event,rumored,singaporeans-have-yet-again-questioned-if-singapore-is-pro-business-amid-concerns-on-advance-2026-03
Yeo Hiap Seng To,2026-03-31,2026-03-31,25,,,Other,https://theonlinecitizen.com/2026/03/31/yeo-hiap-seng-to-cut-25-jobs-in-singapore-as-can-manufacturing-shifts-to-malaysia-operations,Duplicate of existing Yeo Hiap Seng entry,rumored,yeo-hiap-seng-to-2026-03
About 9 In 10,2026-02-04,2026-02-04,,,,Other,https://sg.news.yahoo.com/9-10-retrenched-workers-received-131000718.html,Not a specific layoff event or duplicate,rumored,about-9-in-10-2026-02
Mom To Review Suggestions To Make Advance,2026-03-03,2026-03-03,,,,Other,https://sg.news.yahoo.com/mom-review-suggestions-advance-retrenchment-115900506.html,Not a specific layoff event or duplicate,rumored,mom-to-review-suggestions-to-make-advance-2026-03
Manpower Minister Warns Mandatory,2026-03-03,2026-03-03,,,,Other,https://theonlinecitizen.com/2026/03/03/manpower-minister-warns-mandatory-retrenchment-notifications-could-discourage-job-preservation-talks,Commentary / statistics / policy — not a specific layoff event,rumored,manpower-minister-warns-mandatory-2026-03
Tiger Beer Brewer Apbs,2026-03-24,2026-03-24,,,,Other,https://mothership.sg/2026/03/tiger-beer-retrenchment/,Duplicate of existing/added APBs (Tiger Beer) entry,rumored,tiger-beer-brewer-apbs-2026-03
"Budget 2026: Raise Jobseeker Support Scheme's S$5,000 Income Cap To Cover More",2026-02-25,2026-02-25,,,,Other,https://www.businesstimes.com.sg/singapore/budget-2026-raise-jobseeker-support-schemes-s5000-income-cap-cover-more-retrenched-pmes-says-ntuc,Commentary / statistics / policy — not a specific layoff event,rumored,budget-2026-raise-jobseeker-support-scheme-s-s-5-000-income-cap-to-cover-more-2026-02
Ntuc Chief To Call For Mandatory Advance Notification When Workers Are,2026-02-09,2026-02-09,,,,Other,https://www.channelnewsasia.com/singapore/ntuc-retrenchment-mandatory-advance-notification-ng-chee-meng-budget-pmes-5916946,Not a specific layoff event or duplicate,rumored,ntuc-chief-to-call-for-mandatory-advance-notification-when-workers-are-2026-02
About 90% Of,2026-02-04,2026-02-04,,,,Other,https://www.asiaone.com/singapore/about-90-employees-received-retrenchment-benefits-past-5-years-koh-poh-koon,Commentary / statistics / policy — not a specific layoff event,rumored,about-90-of-2026-02
"Esr Committee Aims To Secure Good Jobs For Singaporeans Amidst Ai And Global Disruptions, Say Ntuc's Desmond Choo And Msf's Goh Pei Ming - Ntuc Uportal",2026-02-09,2026-02-09,,,,Other,https://www.ntuc.org.sg/dssu/news/ESR-committee-aims-to-secure-good-jobs-for-Singaporeans-amidst-AI-and-global-disruptions/,Commentary / statistics / policy — not a specific layoff event,rumored,esr-committee-aims-to-secure-good-jobs-for-singaporeans-amidst-ai-and-global-disruptions-say-ntuc-s-desmond-choo-and-msf-s-goh-pei-ming-ntuc-uportal-2026-02
Singapore Invokes 'balanced Approach' On,2026-02-06,2026-02-06,,,,Other,https://www.hcamag.com/asia/specialisation/benefits/singapore-invokes-balanced-approach-on-retrenchment-benefits-debate/564444,Commentary / statistics / policy — not a specific layoff event,rumored,singapore-invokes-balanced-approach-on-2026-02
Retail Sector Amongst Hardest Hit By Job,2026-04-01,2026-04-01,,,,Other,https://retailasia.com/news/retail-sector-amongst-hardest-hit-job-cuts-in-singapore,Commentary / statistics / policy — not a specific layoff event,rumored,retail-sector-amongst-hardest-hit-by-job-2026-04
Budget 2026: Ntuc Calls For Earlier,2026-02-09,2026-02-09,,,,Other,https://www.ntuc.org.sg/pme/news/Budget-2026-NTUC-calls-for-earlier-retrenchment-notices-and-stronger-support-for-PMEs-amidst-AI/,Commentary / statistics / policy — not a specific layoff event,rumored,budget-2026-ntuc-calls-for-earlier-2026-02
Yeo’s,2026-03-31,2026-03-31,,,,Other,https://vulcanpost.com/910428/yeos-singapore-layoff-senoko/,Duplicate of existing Yeo Hiap Seng entry,rumored,yeo-s-2026-03
Propertylimbrothers’ Media Arm,2026-04-14,2026-04-14,,,,Other,https://www.theedgesingapore.com/cityandcountry/singapore-news/propertylimbrothers-media-arm-lays-90-staff-realtors-exit,Not a specific layoff event or duplicate,rumored,propertylimbrothers-media-arm-2026-04
Psp Rejects Govt's Defence Of Non-mandatory,2026-02-05,2026-02-05,,,,Other,https://theonlinecitizen.com/2026/02/05/psp-rejects-govt-s-defence-of-non-mandatory-retrenchment-benefits-urges-stronger-worker-protections,Commentary / statistics / policy — not a specific layoff event,rumored,psp-rejects-govt-s-defence-of-non-mandatory-2026-02
Propertylimbrothers Reportedly,2026-04-15,2026-04-15,,,,Other,https://theonlinecitizen.com/2026/04/15/property-lim-brothers-reportedly-cuts-media-arm-staff-months-after-leadership-scandal,Not a specific layoff event or duplicate,rumored,propertylimbrothers-reportedly-2026-04
Malaysian,2026-04-08,2026-04-08,,,,Other,https://says.com/my/lifestyle/malaysian-commuter-singapore-loses-job-after-8-years,Commentary / statistics / policy — not a specific layoff event,rumored,malaysian-2026-04
